filename,width,height,class,xmin,ymin,xmax,ymax
617_jpg.rf.ecb8ad1551a09104eb84d54e77f8ec4c.jpg,640,640,Wrinkles,214,193,302,202
617_jpg.rf.ecb8ad1551a09104eb84d54e77f8ec4c.jpg,640,640,Wrinkles,79,43,194,61
617_jpg.rf.ecb8ad1551a09104eb84d54e77f8ec4c.jpg,640,640,Wrinkles,96,63,166,87
617_jpg.rf.ecb8ad1551a09104eb84d54e77f8ec4c.jpg,640,640,Acne,320,151,349,173
656_jpg.rf.ec68af54bca52c941895407ac813344d.jpg,640,640,Acne,246,428,257,448
656_jpg.rf.ec68af54bca52c941895407ac813344d.jpg,640,640,Acne,203,411,218,429
656_jpg.rf.ec68af54bca52c941895407ac813344d.jpg,640,640,Acne,251,379,273,392
656_jpg.rf.ec68af54bca52c941895407ac813344d.jpg,640,640,Acne,230,348,247,363
656_jpg.rf.ec68af54bca52c941895407ac813344d.jpg,640,640,Acne,255,417,277,433
656_jpg.rf.ec68af54bca52c941895407ac813344d.jpg,640,640,Acne,303,554,316,567
656_jpg.rf.ec68af54bca52c941895407ac813344d.jpg,640,640,Acne,467,240,487,259
656_jpg.rf.ec68af54bca52c941895407ac813344d.jpg,640,640,Acne,415,199,435,219
Image_11_jpg.rf.ecbeadc7d22446a707ae9a05ff6ff227.jpg,640,640,Oily-Skin,167,18,189,56
Image_11_jpg.rf.ecbeadc7d22446a707ae9a05ff6ff227.jpg,640,640,Oily-Skin,204,98,241,147
Image_11_jpg.rf.ecbeadc7d22446a707ae9a05ff6ff227.jpg,640,640,Oily-Skin,243,55,265,92
Image_11_jpg.rf.ecbeadc7d22446a707ae9a05ff6ff227.jpg,640,640,Oily-Skin,121,145,134,185
Image_11_jpg.rf.ecbeadc7d22446a707ae9a05ff6ff227.jpg,640,640,Oily-Skin,134,197,191,260
Image_11_jpg.rf.ecbeadc7d22446a707ae9a05ff6ff227.jpg,640,640,Oily-Skin,182,341,200,376
Image_11_jpg.rf.ecbeadc7d22446a707ae9a05ff6ff227.jpg,640,640,Oily-Skin,211,353,225,389
Image_11_jpg.rf.ecbeadc7d22446a707ae9a05ff6ff227.jpg,640,640,Oily-Skin,266,213,279,265
levle1_337_jpg.rf.eced465674e825f4720ca5fa2f460dc3.jpg,640,640,Acne,74,423,108,452
levle1_337_jpg.rf.eced465674e825f4720ca5fa2f460dc3.jpg,640,640,Acne,96,476,118,496
levle1_337_jpg.rf.eced465674e825f4720ca5fa2f460dc3.jpg,640,640,Acne,195,526,219,546
levle1_337_jpg.rf.eced465674e825f4720ca5fa2f460dc3.jpg,640,640,Acne,161,528,181,551
levle1_337_jpg.rf.eced465674e825f4720ca5fa2f460dc3.jpg,640,640,Acne,296,542,315,562
acne-704-_jpg.rf.ecb235b5e24e37f9c033099e19c11a3c.jpg,640,640,Dry-Skin,325,124,541,267
acne-704-_jpg.rf.ecb235b5e24e37f9c033099e19c11a3c.jpg,640,640,Dry-Skin,557,171,640,342
acne-704-_jpg.rf.ecb235b5e24e37f9c033099e19c11a3c.jpg,640,640,Dry-Skin,470,335,640,640
levle1_110_png.rf.ecf071a005346312632ecc3f5b6b5da3.jpg,640,640,Acne,206,323,234,352
oily-222-_jpg.rf.ed17045dfce745da2f85b87003b37944.jpg,640,640,Acne,76,127,629,631
oily-222-_jpg.rf.ed17045dfce745da2f85b87003b37944.jpg,640,640,Oily-Skin,28,45,640,640
oily-278-_jpg.rf.ed3adca3e8e04b16d5c006b6b826833a.jpg,640,640,Oily-Skin,220,88,573,326
493_jpg.rf.ed98fd41671904712e21b542ad3984f4.jpg,640,640,Acne,240,153,253,170
493_jpg.rf.ed98fd41671904712e21b542ad3984f4.jpg,640,640,Acne,369,144,385,162
493_jpg.rf.ed98fd41671904712e21b542ad3984f4.jpg,640,640,Acne,134,381,156,407
493_jpg.rf.ed98fd41671904712e21b542ad3984f4.jpg,640,640,Acne,191,342,208,359
493_jpg.rf.ed98fd41671904712e21b542ad3984f4.jpg,640,640,Acne,399,336,416,351
493_jpg.rf.ed98fd41671904712e21b542ad3984f4.jpg,640,640,Acne,408,420,423,435
493_jpg.rf.ed98fd41671904712e21b542ad3984f4.jpg,640,640,Wrinkles,193,374,223,413
Berminyak-30-_JPG.rf.eda7d24cac9f1f8796a0f7ed50259055.jpg,640,640,Oily-Skin,50,179,275,523
Berminyak-30-_JPG.rf.eda7d24cac9f1f8796a0f7ed50259055.jpg,640,640,Oily-Skin,425,281,571,481
Image_65_png.rf.ee384bb86d9a78599fa460b98c33f0fe.jpg,640,640,Acne,41,296,147,394
Image_65_png.rf.ee384bb86d9a78599fa460b98c33f0fe.jpg,640,640,Acne,156,343,216,418
Image_65_png.rf.ee384bb86d9a78599fa460b98c33f0fe.jpg,640,640,Acne,256,286,355,380
Image_65_png.rf.ee384bb86d9a78599fa460b98c33f0fe.jpg,640,640,Acne,366,56,525,166
Image_65_png.rf.ee384bb86d9a78599fa460b98c33f0fe.jpg,640,640,Acne,365,335,419,402
kering_-138-_jpg.rf.ed4a24c175295a89daf687b8314ef8b8.jpg,640,640,Dry-Skin,458,13,574,383
kering_-138-_jpg.rf.ed4a24c175295a89daf687b8314ef8b8.jpg,640,640,Dry-Skin,218,417,436,613
acne-12-_jpg.rf.edbfce647261536c6de743f6f7afa89f.jpg,640,640,Acne,564,101,625,232
acne-12-_jpg.rf.edbfce647261536c6de743f6f7afa89f.jpg,640,640,Acne,89,31,187,111
acne-12-_jpg.rf.edbfce647261536c6de743f6f7afa89f.jpg,640,640,Acne,242,358,359,464
acne-12-_jpg.rf.edbfce647261536c6de743f6f7afa89f.jpg,640,640,Acne,458,33,553,171
acne-12-_jpg.rf.edbfce647261536c6de743f6f7afa89f.jpg,640,640,Acne,239,1,377,107
acne-12-_jpg.rf.edbfce647261536c6de743f6f7afa89f.jpg,640,640,Acne,65,328,150,566
acne-12-_jpg.rf.edbfce647261536c6de743f6f7afa89f.jpg,640,640,Acne,402,551,504,640
acne-12-_jpg.rf.edbfce647261536c6de743f6f7afa89f.jpg,640,640,Acne,156,542,275,640
acne-12-_jpg.rf.edbfce647261536c6de743f6f7afa89f.jpg,640,640,Acne,13,115,95,301
414_jpg.rf.edfee0cef8be0225402afe8684dbbda8.jpg,640,640,Acne,382,327,405,345
414_jpg.rf.edfee0cef8be0225402afe8684dbbda8.jpg,640,640,Acne,415,315,440,329
414_jpg.rf.edfee0cef8be0225402afe8684dbbda8.jpg,640,640,Acne,430,180,447,193
414_jpg.rf.edfee0cef8be0225402afe8684dbbda8.jpg,640,640,Acne,363,145,378,155
414_jpg.rf.edfee0cef8be0225402afe8684dbbda8.jpg,640,640,Acne,337,153,355,166
414_jpg.rf.edfee0cef8be0225402afe8684dbbda8.jpg,640,640,Acne,287,134,311,152
414_jpg.rf.edfee0cef8be0225402afe8684dbbda8.jpg,640,640,Acne,258,132,270,142
414_jpg.rf.edfee0cef8be0225402afe8684dbbda8.jpg,640,640,Acne,216,125,228,135
414_jpg.rf.edfee0cef8be0225402afe8684dbbda8.jpg,640,640,Acne,193,395,207,406
414_jpg.rf.edfee0cef8be0225402afe8684dbbda8.jpg,640,640,Acne,323,289,337,300
414_jpg.rf.edfee0cef8be0225402afe8684dbbda8.jpg,640,640,Acne,342,270,354,278
acne-2-_png.rf.ee3f6186810cd890566ec32f4c0c44a6.jpg,640,640,Acne,149,187,602,444
352_jpg.rf.ee790fd89227bd57b65de858ec8015df.jpg,640,640,Wrinkles,286,127,347,140
352_jpg.rf.ee790fd89227bd57b65de858ec8015df.jpg,640,640,Wrinkles,289,111,327,120
352_jpg.rf.ee790fd89227bd57b65de858ec8015df.jpg,640,640,Wrinkles,287,87,333,100
352_jpg.rf.ee790fd89227bd57b65de858ec8015df.jpg,640,640,Wrinkles,344,101,381,108
352_jpg.rf.ee790fd89227bd57b65de858ec8015df.jpg,640,640,Wrinkles,298,103,305,105
352_jpg.rf.ee790fd89227bd57b65de858ec8015df.jpg,640,640,Wrinkles,290,105,298,108
352_jpg.rf.ee790fd89227bd57b65de858ec8015df.jpg,640,640,Wrinkles,286,108,290,110
352_jpg.rf.ee790fd89227bd57b65de858ec8015df.jpg,640,640,Wrinkles,374,113,400,120
352_jpg.rf.ee790fd89227bd57b65de858ec8015df.jpg,640,640,Wrinkles,351,119,371,122
352_jpg.rf.ee790fd89227bd57b65de858ec8015df.jpg,640,640,Wrinkles,368,95,392,98
352_jpg.rf.ee790fd89227bd57b65de858ec8015df.jpg,640,640,Wrinkles,389,128,436,138
352_jpg.rf.ee790fd89227bd57b65de858ec8015df.jpg,640,640,Wrinkles,413,110,452,120
352_jpg.rf.ee790fd89227bd57b65de858ec8015df.jpg,640,640,Wrinkles,398,117,413,131
43_jpeg.rf.ee582e73905f7f26c581b737496d813d.jpg,640,640,Wrinkles,163,165,226,170
43_jpeg.rf.ee582e73905f7f26c581b737496d813d.jpg,640,640,Wrinkles,135,175,174,180
43_jpeg.rf.ee582e73905f7f26c581b737496d813d.jpg,640,640,Wrinkles,222,171,283,180
levle0_483_jpg.rf.ee9c15a5a24fc77653fa9ba758c91b17.jpg,640,640,Acne,324,508,353,530
564_jpg.rf.eeacf7e3e0dd6e0e803aeca5dc2fcf46.jpg,640,640,Acne,451,155,490,172
564_jpg.rf.eeacf7e3e0dd6e0e803aeca5dc2fcf46.jpg,640,640,Acne,303,100,331,113
564_jpg.rf.eeacf7e3e0dd6e0e803aeca5dc2fcf46.jpg,640,640,Acne,430,92,451,106
564_jpg.rf.eeacf7e3e0dd6e0e803aeca5dc2fcf46.jpg,640,640,Acne,542,154,560,168
564_jpg.rf.eeacf7e3e0dd6e0e803aeca5dc2fcf46.jpg,640,640,Acne,458,255,484,267
564_jpg.rf.eeacf7e3e0dd6e0e803aeca5dc2fcf46.jpg,640,640,Acne,393,209,420,221
564_jpg.rf.eeacf7e3e0dd6e0e803aeca5dc2fcf46.jpg,640,640,Acne,339,260,371,275
564_jpg.rf.eeacf7e3e0dd6e0e803aeca5dc2fcf46.jpg,640,640,Acne,312,315,341,332
564_jpg.rf.eeacf7e3e0dd6e0e803aeca5dc2fcf46.jpg,640,640,Acne,427,353,448,367
564_jpg.rf.eeacf7e3e0dd6e0e803aeca5dc2fcf46.jpg,640,640,Acne,100,168,117,179
564_jpg.rf.eeacf7e3e0dd6e0e803aeca5dc2fcf46.jpg,640,640,Acne,200,229,219,236
564_jpg.rf.eeacf7e3e0dd6e0e803aeca5dc2fcf46.jpg,640,640,Acne,443,203,467,215
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,247,318,274,336
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,216,303,247,321
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,196,221,229,240
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,214,191,248,203
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,256,203,275,215
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,256,265,273,277
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,236,235,246,246
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,343,252,363,264
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,293,265,341,298
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,339,276,387,290
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,348,321,368,337
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,278,314,325,334
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,381,415,406,425
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,334,96,370,127
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,452,156,488,203
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,337,293,388,315
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,455,248,474,263
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,480,301,492,314
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,249,120,273,134
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,640,640,Acne,387,105,407,115
acne-153-_jpg.rf.eee9f5727a3b9e03f1195176a4ccc907.jpg,640,640,Acne,306,220,379,307
acne-153-_jpg.rf.eee9f5727a3b9e03f1195176a4ccc907.jpg,640,640,Acne,473,467,544,526
kering_-103-_jpg.rf.eec6ced893b63b687da88ff24dfb33c0.jpg,640,640,Dry-Skin,326,72,448,403
459_jpg.rf.ef1d8cd0b1aea31f2deec10ee26493da.jpg,640,640,Acne,307,334,324,345
459_jpg.rf.ef1d8cd0b1aea31f2deec10ee26493da.jpg,640,640,Acne,298,390,306,396
459_jpg.rf.ef1d8cd0b1aea31f2deec10ee26493da.jpg,640,640,Acne,259,369,273,375
459_jpg.rf.ef1d8cd0b1aea31f2deec10ee26493da.jpg,640,640,Acne,311,436,326,446
459_jpg.rf.ef1d8cd0b1aea31f2deec10ee26493da.jpg,640,640,Acne,427,454,440,465
459_jpg.rf.ef1d8cd0b1aea31f2deec10ee26493da.jpg,640,640,Acne,431,263,440,281
459_jpg.rf.ef1d8cd0b1aea31f2deec10ee26493da.jpg,640,640,Acne,428,335,449,353
acne-16-_jpg.rf.ef0d25b1c5a81177af951ad5a7a42a2f.jpg,640,640,Acne,331,161,423,288
acne-16-_jpg.rf.ef0d25b1c5a81177af951ad5a7a42a2f.jpg,640,640,Acne,322,309,442,581
acne-16-_jpg.rf.ef0d25b1c5a81177af951ad5a7a42a2f.jpg,640,640,Acne,177,291,283,408
acne-16-_jpg.rf.ef0d25b1c5a81177af951ad5a7a42a2f.jpg,640,640,Acne,92,128,187,304
acne-16-_jpg.rf.ef0d25b1c5a81177af951ad5a7a42a2f.jpg,640,640,Acne,129,339,212,496
acne-16-_jpg.rf.ef0d25b1c5a81177af951ad5a7a42a2f.jpg,640,640,Acne,187,515,291,636
Image_83_jpg.rf.efc82db8c795b33db5e06c6d5dcd55c5.jpg,640,640,Acne,131,4,458,609
202_jpg.rf.ef8291c053ba87ba1634614e323d48bb.jpg,640,640,Wrinkles,293,273,332,278
202_jpg.rf.ef8291c053ba87ba1634614e323d48bb.jpg,640,640,Acne,194,239,207,245
202_jpg.rf.ef8291c053ba87ba1634614e323d48bb.jpg,640,640,Acne,520,286,529,292
202_jpg.rf.ef8291c053ba87ba1634614e323d48bb.jpg,640,640,Acne,528,306,542,317
202_jpg.rf.ef8291c053ba87ba1634614e323d48bb.jpg,640,640,Acne,498,359,505,363
202_jpg.rf.ef8291c053ba87ba1634614e323d48bb.jpg,640,640,Acne,81,282,91,288
oily36_jpg.rf.efcf72207ec8550188f39808cde9d757.jpg,640,640,Oily-Skin,224,95,392,171
oily36_jpg.rf.efcf72207ec8550188f39808cde9d757.jpg,640,640,Oily-Skin,50,155,212,336
oily36_jpg.rf.efcf72207ec8550188f39808cde9d757.jpg,640,640,Oily-Skin,311,511,519,576
oily36_jpg.rf.efcf72207ec8550188f39808cde9d757.jpg,640,640,Oily-Skin,42,5,201,91
oily36_jpg.rf.efcf72207ec8550188f39808cde9d757.jpg,640,640,Oily-Skin,279,206,521,330
365_jpg.rf.efa2e9008f9fb6587720af9db9cc4600.jpg,640,640,Acne,253,158,265,167
365_jpg.rf.efa2e9008f9fb6587720af9db9cc4600.jpg,640,640,Acne,327,120,340,129
365_jpg.rf.efa2e9008f9fb6587720af9db9cc4600.jpg,640,640,Acne,345,131,357,145
365_jpg.rf.efa2e9008f9fb6587720af9db9cc4600.jpg,640,640,Acne,384,111,403,118
365_jpg.rf.efa2e9008f9fb6587720af9db9cc4600.jpg,640,640,Acne,366,124,381,131
365_jpg.rf.efa2e9008f9fb6587720af9db9cc4600.jpg,640,640,Acne,476,158,492,167
365_jpg.rf.efa2e9008f9fb6587720af9db9cc4600.jpg,640,640,Acne,472,178,485,187
365_jpg.rf.efa2e9008f9fb6587720af9db9cc4600.jpg,640,640,Acne,266,123,279,133
365_jpg.rf.efa2e9008f9fb6587720af9db9cc4600.jpg,640,640,Acne,359,103,369,113
365_jpg.rf.efa2e9008f9fb6587720af9db9cc4600.jpg,640,640,Acne,335,112,358,120
365_jpg.rf.efa2e9008f9fb6587720af9db9cc4600.jpg,640,640,Acne,299,116,314,128
365_jpg.rf.efa2e9008f9fb6587720af9db9cc4600.jpg,640,640,Acne,280,144,297,152
365_jpg.rf.efa2e9008f9fb6587720af9db9cc4600.jpg,640,640,Acne,204,203,218,215
365_jpg.rf.efa2e9008f9fb6587720af9db9cc4600.jpg,640,640,Acne,174,240,186,251
oily-skin_187_jpeg.rf.f050ecd5a5e0f0a5d30b683c6fdec8b4.jpg,640,640,Oily-Skin,236,195,358,345
oily-skin_187_jpeg.rf.f050ecd5a5e0f0a5d30b683c6fdec8b4.jpg,640,640,Oily-Skin,244,385,314,540
oily-skin_187_jpeg.rf.f050ecd5a5e0f0a5d30b683c6fdec8b4.jpg,640,640,Oily-Skin,375,263,441,400
oily-skin_187_jpeg.rf.f050ecd5a5e0f0a5d30b683c6fdec8b4.jpg,640,640,Oily-Skin,436,117,461,207
309_jpg.rf.f0980cd85864ff35130ce960fcf036df.jpg,640,640,Wrinkles,129,145,403,205
309_jpg.rf.f0980cd85864ff35130ce960fcf036df.jpg,640,640,Wrinkles,376,136,436,165
309_jpg.rf.f0980cd85864ff35130ce960fcf036df.jpg,640,640,Wrinkles,137,165,411,212
309_jpg.rf.f0980cd85864ff35130ce960fcf036df.jpg,640,640,Wrinkles,144,208,177,232
309_jpg.rf.f0980cd85864ff35130ce960fcf036df.jpg,640,640,Wrinkles,182,201,225,208
309_jpg.rf.f0980cd85864ff35130ce960fcf036df.jpg,640,640,Wrinkles,282,200,353,207
309_jpg.rf.f0980cd85864ff35130ce960fcf036df.jpg,640,640,Wrinkles,252,191,282,201
309_jpg.rf.f0980cd85864ff35130ce960fcf036df.jpg,640,640,Wrinkles,319,186,366,189
309_jpg.rf.f0980cd85864ff35130ce960fcf036df.jpg,640,640,Wrinkles,372,180,403,201
309_jpg.rf.f0980cd85864ff35130ce960fcf036df.jpg,640,640,Wrinkles,364,209,404,231
309_jpg.rf.f0980cd85864ff35130ce960fcf036df.jpg,640,640,Wrinkles,256,204,268,235
309_jpg.rf.f0980cd85864ff35130ce960fcf036df.jpg,640,640,Wrinkles,231,206,235,226
Normal81_jpg.rf.f086ff58394d4f9f62566fb5ff56196e.jpg,640,640,Oily-Skin,268,427,640,640
61_jpg.rf.f0cc6ab197d861ac20023e3a4c5d3ecc.jpg,640,640,Acne,212,335,221,343
61_jpg.rf.f0cc6ab197d861ac20023e3a4c5d3ecc.jpg,640,640,Acne,225,331,235,340
61_jpg.rf.f0cc6ab197d861ac20023e3a4c5d3ecc.jpg,640,640,Acne,239,346,255,362
61_jpg.rf.f0cc6ab197d861ac20023e3a4c5d3ecc.jpg,640,640,Acne,232,363,241,369
61_jpg.rf.f0cc6ab197d861ac20023e3a4c5d3ecc.jpg,640,640,Acne,268,421,282,430
61_jpg.rf.f0cc6ab197d861ac20023e3a4c5d3ecc.jpg,640,640,Acne,294,408,305,426
61_jpg.rf.f0cc6ab197d861ac20023e3a4c5d3ecc.jpg,640,640,Acne,406,329,426,355
61_jpg.rf.f0cc6ab197d861ac20023e3a4c5d3ecc.jpg,640,640,Acne,395,345,414,364
61_jpg.rf.f0cc6ab197d861ac20023e3a4c5d3ecc.jpg,640,640,Acne,382,353,391,361
61_jpg.rf.f0cc6ab197d861ac20023e3a4c5d3ecc.jpg,640,640,Acne,346,259,355,264
kering_-122-_jpg.rf.f0edd6e81713a92ec0a8b1e1363e3803.jpg,640,640,Dry-Skin,238,39,470,166
468_jpg.rf.f0fcc72976f02fe427dafda9d87fa440.jpg,640,640,Acne,300,571,333,592
468_jpg.rf.f0fcc72976f02fe427dafda9d87fa440.jpg,640,640,Acne,127,482,163,505
468_jpg.rf.f0fcc72976f02fe427dafda9d87fa440.jpg,640,640,Acne,119,363,152,382
468_jpg.rf.f0fcc72976f02fe427dafda9d87fa440.jpg,640,640,Acne,91,399,137,430
468_jpg.rf.f0fcc72976f02fe427dafda9d87fa440.jpg,640,640,Acne,131,241,160,262
oily-194-_jpg.rf.f0fbd3b3879842ecb4eba72881bd12f0.jpg,640,640,Oily-Skin,244,127,379,520
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,230,162,253,172
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,285,169,306,179
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,291,185,318,199
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,337,166,356,180
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,361,161,376,172
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,373,177,393,191
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,217,190,235,201
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,308,228,328,238
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,271,306,280,315
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,388,311,403,321
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,380,328,400,336
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,318,454,335,462
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,324,432,339,443
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,277,437,301,447
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,259,448,272,454
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,262,461,276,468
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,323,467,338,472
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,304,468,318,475
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,297,452,310,460
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,340,452,353,463
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,287,471,298,475
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,442,324,459,332
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,426,319,436,329
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,244,187,257,195
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,258,149,273,159
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,323,191,336,202
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,347,188,361,202
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,357,141,374,151
376_jpg.rf.f1d6863d8618a7b7cb2533127f41d89f.jpg,640,640,Acne,300,153,315,162
_1495410572_jpg.rf.f1934277db264eb66f6d0e912e9bdebc.jpg,640,640,Skin-Redness,56,85,228,274
239_jpg.rf.f12d0c4e0338380f1f8fd8922a495e12.jpg,640,640,Acne,200,222,211,232
239_jpg.rf.f12d0c4e0338380f1f8fd8922a495e12.jpg,640,640,Wrinkles,210,203,308,212
239_jpg.rf.f12d0c4e0338380f1f8fd8922a495e12.jpg,640,640,Acne,381,415,392,424
239_jpg.rf.f12d0c4e0338380f1f8fd8922a495e12.jpg,640,640,Acne,255,480,267,489
239_jpg.rf.f12d0c4e0338380f1f8fd8922a495e12.jpg,640,640,Acne,177,488,191,504
239_jpg.rf.f12d0c4e0338380f1f8fd8922a495e12.jpg,640,640,Acne,253,497,279,514
239_jpg.rf.f12d0c4e0338380f1f8fd8922a495e12.jpg,640,640,Acne,364,441,378,450
239_jpg.rf.f12d0c4e0338380f1f8fd8922a495e12.jpg,640,640,Acne,126,341,147,357
239_jpg.rf.f12d0c4e0338380f1f8fd8922a495e12.jpg,640,640,Acne,160,352,175,363
239_jpg.rf.f12d0c4e0338380f1f8fd8922a495e12.jpg,640,640,Acne,340,181,351,190
Image_137_jpg.rf.f204f4ecf3613c5a11ac16b93087ef16.jpg,640,640,Acne,392,262,481,629
Kering-31-_jpeg.rf.f2172b4a673a3bd5e39dfac20575673c.jpg,640,640,Dry-Skin,408,442,460,506
Kering-31-_jpeg.rf.f2172b4a673a3bd5e39dfac20575673c.jpg,640,640,Dry-Skin,189,273,227,402
Kering-31-_jpeg.rf.f2172b4a673a3bd5e39dfac20575673c.jpg,640,640,Dry-Skin,319,414,372,483
Kering-31-_jpeg.rf.f2172b4a673a3bd5e39dfac20575673c.jpg,640,640,Dry-Skin,238,416,308,487
Kering-31-_jpeg.rf.f2172b4a673a3bd5e39dfac20575673c.jpg,640,640,Dry-Skin,174,459,218,543
Kering-31-_jpeg.rf.f2172b4a673a3bd5e39dfac20575673c.jpg,640,640,Dry-Skin,455,366,485,438
levle1_550_jpg.rf.f226c354ca423dcf8699700c1e8f5120.jpg,640,640,Acne,510,158,536,180
levle1_550_jpg.rf.f226c354ca423dcf8699700c1e8f5120.jpg,640,640,Acne,493,181,517,206
levle1_550_jpg.rf.f226c354ca423dcf8699700c1e8f5120.jpg,640,640,Acne,433,225,463,246
levle1_550_jpg.rf.f226c354ca423dcf8699700c1e8f5120.jpg,640,640,Acne,434,329,461,350
levle1_467_jpg.rf.f1fc8c9aad226c85977842d5dc59b67b.jpg,640,640,Acne,184,365,206,383
levle1_467_jpg.rf.f1fc8c9aad226c85977842d5dc59b67b.jpg,640,640,Acne,277,369,320,402
levle1_467_jpg.rf.f1fc8c9aad226c85977842d5dc59b67b.jpg,640,640,Acne,220,388,249,408
levle1_467_jpg.rf.f1fc8c9aad226c85977842d5dc59b67b.jpg,640,640,Acne,176,388,203,412
levle1_467_jpg.rf.f1fc8c9aad226c85977842d5dc59b67b.jpg,640,640,Acne,357,400,383,418
levle1_467_jpg.rf.f1fc8c9aad226c85977842d5dc59b67b.jpg,640,640,Acne,168,406,189,420
levle1_467_jpg.rf.f1fc8c9aad226c85977842d5dc59b67b.jpg,640,640,Acne,153,406,172,428
levle1_467_jpg.rf.f1fc8c9aad226c85977842d5dc59b67b.jpg,640,640,Acne,235,417,254,437
levle1_467_jpg.rf.f1fc8c9aad226c85977842d5dc59b67b.jpg,640,640,Acne,182,416,204,443
levle1_467_jpg.rf.f1fc8c9aad226c85977842d5dc59b67b.jpg,640,640,Acne,327,431,349,454
levle1_467_jpg.rf.f1fc8c9aad226c85977842d5dc59b67b.jpg,640,640,Acne,235,449,264,468
levle1_467_jpg.rf.f1fc8c9aad226c85977842d5dc59b67b.jpg,640,640,Acne,262,451,283,480
levle1_467_jpg.rf.f1fc8c9aad226c85977842d5dc59b67b.jpg,640,640,Acne,346,462,375,483
levle1_467_jpg.rf.f1fc8c9aad226c85977842d5dc59b67b.jpg,640,640,Acne,189,463,218,494
